Hospitalization date,<3m,3-11m,1-4y,5-17y,18-39y,40-64y,>=65y
2015-11-15,0.0,0.0,0.0,0.0,1.1050370338405677e-08,1.6999749128803503e-07,1.5803428138379959e-07
2015-11-16,0.0,0.0,0.0,0.0,4.383164429908596e-08,1.854326207144132e-07,2.649568528534131e-07
2015-11-17,0.0,0.0,0.0,0.0,1.8113139140714754e-08,2.2009080474037542e-07,4.0097379824267185e-07
2015-11-18,0.0,0.0,0.0,7.952251345166442e-09,3.234059163184856e-08,2.4689284065792256e-07,3.977385870523064e-07
2015-11-19,0.0,0.0,0.0,7.889231346666034e-09,4.6343987333686466e-08,1.8841251105089867e-07,6.277513907090198e-07
2015-11-20,0.0,0.0,0.0,2.3483444191963955e-08,5.659471453597178e-08,2.243348936751048e-07,4.626992906219042e-07
2015-11-21,0.0,0.0,0.0,1.1859728364902465e-08,1.0505922697016338e-08,1.2273597745464718e-07,4.6955852933191694e-07
2015-11-22,0.0,0.0,0.0,3.992973538847527e-09,2.773703205216703e-08,2.547685685192561e-07,5.144663793222277e-07
2015-11-23,0.0,0.0,0.0,2.936314140145405e-08,3.432630496492915e-08,1.6323489610336757e-07,5.691680419557147e-07
2015-11-24,0.0,0.0,0.0,3.954432783820627e-08,2.7187802019001075e-08,2.0884221650535275e-07,8.62515319410315e-07
2015-11-25,0.0,0.0,0.0,9.985438735052841e-09,3.364659858614664e-08,2.553497716071352e-07,5.930881357297657e-07
2015-11-26,0.0,0.0,0.0,2.0171588125497693e-08,2.998062840279553e-08,2.1699732366063183e-07,6.071755717081654e-07
2015-11-27,0.0,0.0,0.0,1.0187157978255982e-08,1.3192140518170352e-08,1.8264848585019878e-07,7.059072942215222e-07
2015-11-28,0.0,0.0,0.0,4.1158162472201084e-08,1.632609565851278e-08,3.1675265903238767e-07,7.44730421832889e-07
2015-11-29,0.0,0.0,0.0,6.459024972356033e-08,1.9396377950980306e-08,2.5038475527131824e-07,1.0558824768028836e-06
2015-11-30,0.0,0.0,0.0,3.2619696262645123e-08,3.5206198070457486e-08,5.104984221880722e-07,1.0244359190663263e-06
2015-12-01,0.0,0.0,0.0,1.6337266220493894e-08,3.766332779310064e-08,3.215923501777158e-07,1.1260905002689757e-06
2015-12-02,0.0,0.0,0.0,6.600583390283358e-08,3.728857141999971e-08,4.724718647708975e-07,1.0389239485508473e-06
2015-12-03,0.0,0.0,0.0,1.6667300890521722e-08,7.664240298222843e-08,4.62307152018338e-07,1.1186146881141926e-06
2015-12-04,0.0,0.0,0.0,6.733924019725428e-08,1.0576559099542894e-07,4.669534161403283e-07,1.1244556982694562e-06
2015-12-05,0.0,0.0,0.0,3.4008005406278805e-08,9.65076859432106e-08,2.4343038760932213e-07,1.2610246177934688e-06
2015-12-06,0.0,0.0,0.0,6.86995830856224e-08,7.749958837349366e-08,1.8440767775861971e-07,1.2572549922271997e-06
2015-12-07,0.0,0.0,0.0,6.939002537424559e-08,1.2642626427573903e-07,4.2889770377679567e-07,1.4340223533250214e-06
2015-12-08,0.0,0.0,0.0,1.22652961765655e-07,1.3669205865143664e-07,3.1657522114898465e-07,1.8643308371021001e-06
2015-12-09,0.0,0.0,0.0,0.0,6.862321254746494e-08,4.0390339580998663e-07,1.7417411878893389e-06
2015-12-10,0.0,0.0,0.0,3.5751633129020476e-08,9.843894021093215e-08,2.8897357380014906e-07,1.438888302827222e-06
2015-12-11,0.0,0.0,0.0,3.6110943015499005e-08,7.908365089266028e-08,4.979091993231025e-07,1.1569077122196614e-06
2015-12-12,0.0,0.0,0.0,5.471079603955747e-08,6.949605079162144e-08,3.3319826924699985e-07,1.3945651914715197e-06
2015-12-13,0.0,0.0,0.0,7.36808649080838e-08,4.9857754796541336e-08,4.113351825306629e-07,1.5383295115894229e-06
2015-12-14,0.0,0.0,0.0,1.1163205486697409e-07,4.00643673043048e-08,5.287789434361544e-07,2.0983634939959953e-06
2015-12-15,0.0,0.0,0.0,1.879232927838937e-08,1.4086288034522916e-07,3.020647265942592e-07,1.4633015276837178e-06
2015-12-16,0.0,0.0,0.0,9.490597663768942e-08,9.097364669837923e-08,4.474807737645887e-07,1.3175128869117675e-06
2015-12-17,0.0,0.0,0.0,1.9171959512036867e-08,8.124593959455851e-08,6.779670454618134e-07,1.7857808690145642e-06
2015-12-18,0.0,0.0,0.0,9.682320454231873e-08,8.163454011888902e-08,5.912563799059074e-07,1.6890469793948572e-06
2015-12-19,0.0,0.0,0.0,0.0,6.752916104875192e-08,3.874299013437939e-07,1.7861309997877856e-06
2015-12-20,0.0,0.0,0.0,2.1196903640383818e-08,1.087130835727074e-07,7.127621888298957e-07,1.798011285857865e-06
2015-12-21,0.0,0.0,0.0,2.140993606363669e-08,2.994913056786515e-08,3.720361673946983e-07,2.532540549371905e-06
2015-12-22,0.0,0.0,0.0,2.162510949833759e-08,1.2058934215418503e-07,5.908442482939161e-07,2.017054547401834e-06
2015-12-23,0.0,0.0,2.2602961820651075e-08,6.552733638602795e-08,1.8209133160742453e-07,6.555080724685335e-07,2.826008256590113e-06
2015-12-24,0.0,0.0,2.2830125363545684e-08,6.618589706528802e-08,1.069348345732774e-07,7.519595113783633e-07,2.7866417527151435e-06
2015-12-25,0.0,0.0,3.458935790700273e-08,0.0,8.99079762431288e-08,4.591945843028646e-07,2.5263744816628458e-06
2015-12-26,0.0,0.0,2.3291324488868133e-08,6.752294087687976e-08,1.0867760454419877e-07,4.6589642732123996e-07,2.7760162072059897e-06
2015-12-27,0.0,0.0,4.705081238318567e-08,2.6538471611676707e-08,2.0070692665404768e-07,7.275469173710287e-07,3.90254982988411e-06
2015-12-28,0.0,0.0,3.56427606818119e-08,8.041556305659752e-08,2.20572708185803e-07,1.0189959421535038e-06,4.970569887680551e-06
2015-12-29,0.0,0.0,4.80013018426735e-08,5.414916860098918e-08,2.4073233484182026e-07,8.017044730756134e-07,4.585902158805685e-06
2015-12-30,0.0,0.0,1.2120930736612487e-08,2.7346688396448957e-08,2.3688611606386273e-07,7.580541298895258e-07,4.23076561598936e-06
2015-12-31,0.0,0.0,5.933120616784428e-08,6.285229244827944e-08,1.8515082670988817e-07,9.56516857065604e-07,4.082423852706662e-06
2016-01-01,0.0,0.0,5.891114245537394e-08,3.1061238533854134e-08,1.824301755242776e-07,5.649561507122219e-07,4.789147298444969e-06
2016-01-02,0.0,2.583399231506192e-07,5.744450410742141e-08,9.412022751288172e-08,1.3792770717542498e-07,7.301245632688514e-07,5.229755558548914e-06
2016-01-03,0.0,3.914044238141912e-07,2.9010915485884082e-08,9.50661515253861e-08,2.5491872192104883e-07,8.434277818121969e-07,4.5838779746058405e-06
2016-01-04,0.0,2.6355873578067086e-07,1.172099201351276e-07,3.200719407742168e-08,2.3363224797434275e-07,1.4912606436805642e-06,6.725301531057138e-06
2016-01-05,0.0,2.662075451117587e-07,2.2205028227318297e-07,2.653938575159492e-07,3.062066367264816e-07,1.4758140688233638e-06,5.8652457732768876e-06
2016-01-06,0.0,2.688829754191981e-07,8.971276988444606e-08,1.531777772154836e-07,2.7288106368442595e-07,1.1801852285453142e-06,5.276346243836828e-06
2016-01-07,0.0,2.7158529424824925e-07,1.812287964227365e-07,2.6990435347303054e-07,3.2518043956751653e-07,1.0665999842538833e-06,5.994268147535619e-06
2016-01-08,0.0,0.0,0.0,7.764988213692374e-08,3.2789759491383454e-07,1.1044245694833865e-06,6.143343640999707e-06
2016-01-09,0.0,2.7707168112362466e-07,9.244493048095595e-08,1.2845707262610798e-07,3.7371736549816936e-07,1.306188051434415e-06,5.440549461129443e-06
2016-01-10,0.0,2.7985629781320847e-07,1.4006102621756082e-07,1.8741773599223306e-07,1.8873664373184052e-07,1.3546951132410398e-06,5.413204230411932e-06
2016-01-11,0.0,0.0,4.7156220977675775e-08,1.4162564896107351e-07,4.527950605468452e-07,1.305957879250471e-06,5.844634082294171e-06
2016-01-12,0.0,0.0,2.3815074438779683e-07,1.5053201046157964e-07,2.511830380352735e-07,1.5252628519357377e-06,6.456099453581195e-06
2016-01-13,0.0,5.767583818741326e-07,0.0,2.0154662820293022e-07,2.219940358442073e-07,1.1838886182210561e-06,7.412501713407788e-06
2016-01-14,0.0,4.369161749843715e-07,2.8414110011614867e-07,3.0360609593179593e-07,1.6651794754999435e-07,1.5746382082331452e-06,7.863949669028225e-06
2016-01-15,0.0,1.0297169296043935e-06,1.73124546024967e-07,1.0164087014059856e-07,3.027446653416921e-07,1.037058999195021e-06,8.219270641133033e-06
2016-01-16,0.0,4.457424671984203e-07,3.0673595975993706e-07,1.0208987247564685e-07,4.077163997496223e-07,1.80823337832636e-06,7.3978398662536424e-06
2016-01-17,0.0,3.001481689801825e-07,3.0981870740624714e-07,1.5382362582452686e-07,2.0590700884503074e-07,1.4639378606094876e-06,6.5382005767961185e-06
2016-01-18,0.0,1.5158235411422025e-07,4.172432495753079e-07,5.1326957513629566e-08,3.8129008259416166e-07,1.7228205494169597e-06,7.380710541475775e-06
2016-01-19,0.0,4.59317346300239e-07,2.1071830697414048e-07,2.5692252912137073e-07,5.251665158615035e-07,1.4237933504934158e-06,7.000135200706759e-06
2016-01-20,0.0,0.0,4.701113671354512e-07,0.0,3.536296847286146e-08,1.7013614802094968e-06,7.957077074396236e-06
2016-01-21,0.0,3.123974481286916e-07,2.3741803246166459e-07,1.1055093107646165e-07,3.9290209436066473e-07,1.263251633652183e-06,6.855074817031326e-06
2016-01-22,0.0,4.7330564201857894e-07,3.5970618503504817e-07,1.2194155640869295e-07,3.9456787369853535e-07,1.2788664043493122e-06,8.196985085572435e-06
2016-01-23,0.0,1.5935414760091505e-07,6.055354871597651e-07,2.0018326519682607e-07,4.683227665439623e-07,2.1146981447209393e-06,6.411715570585843e-06
2016-01-24,0.0,1.609556834098594e-07,6.116212199811139e-07,2.6784974133492844e-07,2.171007132261139e-07,1.9562077107678004e-06,7.53136132492879e-06
2016-01-25,0.0,4.877199447638248e-07,4.942144923473174e-07,1.418536724567409e-07,4.7249402964905225e-07,1.459690511892284e-06,7.303385481693096e-06
2016-01-26,0.0,0.0,2.4959071528541257e-07,3.2952569292443006e-07,2.920925725773758e-07,1.8854088688489961e-06,9.34232507752029e-06
2016-01-27,0.0,6.63430054941106e-07,3.781487155150321e-07,4.3254666961747196e-07,2.2008659846123374e-07,1.376917285454783e-06,8.089593109190145e-06
2016-01-28,0.0,5.025732283814421e-07,8.912147376734505e-07,4.347995800259851e-07,2.9483436844358376e-07,1.6875254399487256e-06,8.817771052946652e-06
2016-01-29,0.0,3.3841611553247024e-07,6.429797104963869e-07,2.734266554344389e-07,2.2218706696604725e-07,1.8118186971464947e-06,8.859237443792207e-06
2016-01-30,0.0,5.1272588105632e-07,5.195534112148845e-07,2.7494296689818247e-07,2.2327057649125977e-07,1.4836513091420948e-06,7.354865401580987e-06
2016-01-31,0.0,5.178788618293133e-07,7.871625147101153e-07,0.0,4.1135675764366493e-07,2.125635449662267e-06,8.721335654351976e-06
2016-02-01,0.0,1.734542311614719e-07,6.604388150914806e-07,4.6223248316876775e-07,6.247314207121781e-07,1.727145417613856e-06,7.037787376553841e-06
2016-02-02,0.0,8.75987375830503e-07,5.336610684256159e-07,5.578692340173211e-07,1.5701125339555922e-07,2.601938525529456e-06,1.0151339692890522e-05
2016-02-03,0.0,1.0617494343854657e-06,8.085366769944136e-07,7.481537008272202e-07,2.873356215641593e-07,1.3681840735688745e-06,8.011105194383738e-06
2016-02-04,0.0,1.787366989337601e-07,2.7222086856396175e-07,2.822087146093344e-07,4.5406721547153265e-07,2.1228128520893093e-06,8.04567564829637e-06
2016-02-05,0.0,1.8053303262211704e-07,6.089759766671132e-07,4.7314668752516146e-07,5.235120137753797e-07,2.005996886322175e-06,9.550332617656505e-06
2016-02-06,0.0,1.8234741976418087e-07,6.15096286982862e-07,8.567870983760553e-07,4.3886399715233246e-07,2.6651364724958635e-06,8.704011530177405e-06
2016-02-07,0.0,5.525401254005335e-07,6.212781074398912e-07,5.743911228723725e-07,4.845253011077815e-07,1.7826646422174621e-06,6.250302718787443e-06
2016-02-08,0.0,1.8603108199383867e-07,1.2550441124507958e-06,3.222447511305176e-07,5.305621726711424e-07,2.2123225017276718e-06,1.190637788550202e-05
2016-02-09,0.0,1.8790072545072533e-07,1.5845718943486597e-06,5.403968304202758e-07,3.990809033593692e-07,1.681872016191827e-06,1.0279574583876436e-05
2016-02-10,0.0,7.59156636546966e-07,8.002485533218701e-07,2.2493604806285994e-07,3.113289554964446e-07,2.84034854118409e-06,1.2883532763592776e-05
2016-02-11,0.0,1.9169657189682952e-07,1.1290768886543022e-06,3.395744308526832e-07,2.6767953083955636e-07,1.45458576787706e-06,1.0025971587594015e-05
2016-02-12,0.0,1.9362315447385486e-07,1.108249540894785e-06,5.696312455619021e-07,7.152857243464079e-07,2.566167464681604e-06,1.0391054904747098e-05
2016-02-13,0.0,1.955690995276808e-07,0.0,6.880344839622994e-07,5.121940080172391e-07,2.4457331402241737e-06,1.0289234576470848e-05
2016-02-14,0.0,1.975346016544343e-07,9.386540816478205e-07,5.771502310600638e-07,5.13520861328961e-07,1.8708644469292307e-06,8.919810317907763e-06
2016-02-15,0.0,5.985595722178978e-07,1.8927017991341026e-06,4.64311962483493e-07,8.753284141630778e-07,2.690074044945393e-06,1.243574110748857e-05
2016-02-16,0.0,6.045751959285158e-07,1.277861469543124e-06,1.167375429255278e-07,3.6143013432143904e-07,1.755227776940012e-06,1.049338153893614e-05
2016-02-17,0.0,1.9951985740596594e-07,1.0738844044402528e-06,7.044526144905391e-07,6.21372111341446e-07,2.5729568438666896e-06,1.2602541553597563e-05
2016-02-18,0.0,5.926038049633028e-07,1.7327866244212046e-06,5.904586810636718e-07,6.227981151806288e-07,2.317888158093629e-06,1.267214339282608e-05
2016-02-19,0.0,3.911381990553616e-07,6.546012284533899e-07,8.306569719384627e-07,3.6344304009739317e-07,2.2221275005127388e-06,1.3658245607767294e-05
2016-02-20,0.0,0.0,1.9784188002515285e-06,5.96253469126568e-07,6.233546130507991e-07,1.5884197597749965e-06,1.0552393348935126e-05
2016-02-21,0.0,7.667862875873181e-07,2.211809645126454e-07,3.5954409334167284e-07,5.1977195873903e-07,1.9702514299743012e-06,1.1078277637096584e-05
2016-02-22,0.0,7.59156636546966e-07,1.335358417002009e-06,2.409147066109068e-07,6.621790463678447e-07,2.0346419454064373e-06,1.4129920766453009e-05
2016-02-23,0.0,5.63702176352176e-07,6.718822919413239e-07,6.053936066636393e-07,6.630576666594171e-07,2.416821426567871e-06,1.5320600910091986e-05
2016-02-24,0.0,1.8603108199383867e-07,1.799217092517841e-06,2.430607019353229e-07,8.853367910269404e-07,2.290047522140288e-06,1.1951232809091186e-05
2016-02-25,0.0,1.8418004180017785e-07,4.51731999100189e-07,6.099706686948372e-07,4.4306679429470534e-07,2.0851190983526175e-06,1.212078883409317e-05
2016-02-26,0.0,3.6469483952836173e-07,6.805573479709086e-07,5.941512270456482e-07,7.761416252180389e-07,1.5796242581754713e-06,1.257157865695062e-05
2016-02-27,0.0,3.6106606524423407e-07,1.139307922655773e-06,7.161281527613727e-07,4.994961269333479e-07,1.831369334878342e-06,1.0225719786678258e-05
2016-02-28,0.0,5.362100968012803e-07,6.866805182610341e-07,3.5930953050926283e-07,7.223580234801221e-07,1.8295693598869552e-06,1.1116308982291458e-05
2016-02-29,0.0,5.308747171927329e-07,6.898449515526664e-07,4.803029642127588e-07,5.007419153959626e-07,2.7734449347473424e-06,1.2055512381086845e-05
2016-03-01,0.0,8.619083726612396e-07,6.903678561485293e-07,5.99521764925156e-07,8.287633176318558e-07,2.6093254165953757e-06,1.468858613125576e-05
2016-03-02,0.0,1.7066644821205524e-07,9.248768886824761e-07,4.5881914568479384e-07,8.815725870330711e-07,1.9052182980905352e-06,8.649589408587866e-06
2016-03-03,0.0,1.6896828867890627e-07,4.6323739667203397e-07,3.4502686814313087e-07,7.693167357623229e-07,2.2698651432798478e-06,1.1921206766156703e-05
2016-03-04,0.0,5.018610783462978e-07,9.281653462570591e-07,1.1532462666566796e-07,6.024526036756842e-07,2.1140540904451136e-06,1.1817220481234358e-05
2016-03-05,0.0,8.281124619698839e-07,1.1600350642512038e-06,0.0,4.3672894806272164e-07,2.0211877643903504e-06,1.2023081352432935e-05
2016-03-06,0.0,1.147821647418457e-06,9.26062895046179e-07,5.799529914924297e-07,6.530313318846318e-07,1.6492658330737654e-06,1.0299324292118652e-05
2016-03-07,0.0,0.0,9.241903457526216e-07,4.653638636442578e-07,4.3402303023504275e-07,1.4869169007552366e-06,1.0838881222439795e-05
2016-03-08,0.0,0.0,4.6120510813190026e-07,7.788574573993117e-07,3.245514314087811e-07,1.8973415119280497e-06,1.3356593410173053e-05
2016-03-09,0.0,1.5912834157821885e-07,1.1509029107066047e-06,4.467725137878659e-07,5.393634092581358e-07,2.2855215567733612e-06,8.958200028078746e-06
2016-03-10,0.0,0.0,4.588430075295022e-07,4.480453481143573e-07,4.3028936236696e-07,1.9278036504188217e-06,8.88884118061552e-06
2016-03-11,0.0,6.239095572018973e-07,2.2868536772974297e-07,3.3702224051177435e-07,3.218482699666678e-07,1.6298958206382342e-06,1.1474591424329226e-05
2016-03-12,0.0,1.5442538834556386e-07,9.118884016883184e-07,4.5000113397158243e-07,5.205181745436266e-07,1.7978228743494436e-06,5.52730827871574e-06
2016-03-13,0.0,1.5288883005817621e-07,4.5456326102887163e-07,1.1248996294930035e-07,2.8348361754232395e-07,1.848334456665648e-06,8.942539521462815e-06
2016-03-14,0.0,1.5136756078120216e-07,6.798416668777365e-07,3.37472674487226e-07,4.2461486907917357e-07,1.7820561705667899e-06,1.2189310270454008e-05
2016-03-15,0.0,1.4986142838644627e-07,2.2596880898179657e-07,3.371469930325625e-07,4.711630818729067e-07,2.5747498209786402e-06,9.237157735070873e-06
2016-03-16,0.0,0.0,4.5069265214710766e-07,5.873512900664091e-07,4.7057898146977827e-07,1.8747654696765208e-06,1.1084985981496689e-05
2016-03-17,0.0,5.875758931369999e-07,4.494927559714153e-07,1.1695692830906652e-07,8.460754908425052e-07,1.5832901539287988e-06,8.335430728179092e-06
2016-03-18,0.0,2.908647076576528e-07,1.120844523614747e-06,5.822764719757327e-07,2.3477595091487752e-07,1.4067012372640502e-06,1.0413825616604444e-05
2016-03-19,0.0,1.439852777299798e-07,2.236138485374714e-07,6.950674073609443e-07,4.221979378956362e-07,1.1199129781386946e-06,7.680527803362355e-06
2016-03-20,0.0,0.0,2.2308115392319265e-07,3.457362778354853e-07,4.218413842901152e-07,1.2812860179624523e-06,6.830469786650064e-06
2016-03-21,0.0,2.8226835641326173e-07,1.5579953732714548e-06,5.732890431773273e-07,5.620360202327453e-07,1.085335423230304e-06,9.096425561603152e-06
2016-03-22,0.0,2.794597393396007e-07,2.2208263855946029e-07,5.704082860109059e-07,3.740369024917472e-07,1.5102478551008058e-06,7.259313140804483e-06
2016-03-23,0.0,2.766790684727575e-07,2.2161671795763814e-07,2.2703382805937103e-07,9.755980122767327e-07,1.642742771350226e-06,7.891195635589085e-06
2016-03-24,0.0,0.0,0.0,3.3889056792957163e-07,1.4603152360807035e-07,1.496069167908325e-06,9.325297022465403e-06
2016-03-25,0.0,2.712004558487458e-07,1.3245079076830831e-06,0.0,3.8863452972982653e-07,1.3284886677847285e-06,8.004916858233514e-06
2016-03-26,0.0,1.3425098311287468e-07,2.1987158572852605e-07,6.713434499967456e-07,4.841768123022982e-07,1.2684807770573025e-06,9.04419411198562e-06
2016-03-27,0.0,2.6583032702312793e-07,2.190138408516714e-07,2.2274182289312217e-07,4.826088805270256e-07,1.4617364336082468e-06,6.967611578833114e-06
2016-03-28,0.0,0.0,2.1817799754141404e-07,3.2850894273775034e-07,6.302500786091774e-07,2.5256644124038173e-06,6.692809178423086e-06
2016-03-29,0.0,1.3028326693638544e-07,8.694558888509059e-07,5.432842626465668e-07,5.388175582191352e-07,1.5322851462874627e-06,7.2625299347398145e-06
2016-03-30,0.0,0.0,4.3314336692479476e-07,5.391079496092193e-07,6.968500879557455e-07,1.158585811517047e-06,7.532803258221872e-06
2016-03-31,0.0,1.277034854051149e-07,8.632042082435661e-07,3.2062911404698925e-07,5.214960326181785e-07,1.5600692711300514e-06,7.778542896093446e-06
2016-04-01,0.0,0.0,4.0771874757867487e-07,3.175690405822581e-07,6.066062403991363e-07,1.2576129812847054e-06,7.952826957748685e-06
2016-04-02,0.0,0.0,0.0,5.246657794541938e-07,4.7340618173183696e-07,1.1905075830039835e-06,7.787519361229338e-06
2016-04-03,0.0,3.7106984804902873e-07,6.036125904911403e-07,1.0402045832395845e-07,4.027846959541617e-07,1.5007031506096296e-06,5.733593278117588e-06
2016-04-04,0.0,0.0,5.9972056531679e-07,5.155908144479728e-07,2.0009770136529942e-07,1.428840013381289e-06,6.549614763904334e-06
2016-04-05,0.0,1.2124072425393243e-07,3.9725900846582667e-07,4.930201348653623e-07,3.976461293808064e-07,1.2170324265862703e-06,8.381841258252021e-06
2016-04-06,0.0,0.0,1.9665310764347555e-07,2.932749214873936e-07,3.161092967802599e-07,1.1135315622303914e-06,5.66743802901484e-06
2016-04-07,0.0,0.0,3.893927530573604e-07,9.692236326403843e-08,5.497332771857116e-07,1.2370944961601974e-06,6.552261593284773e-06
2016-04-08,0.0,0.0,1.9275911521378525e-07,2.882883350481228e-07,2.2796486901816787e-07,8.987423748308169e-07,6.157163987610713e-06
2016-04-09,0.0,0.0,3.6729244725326014e-07,2.7497195222473835e-07,3.120919416278987e-07,6.910321889301812e-07,5.32665827138369e-06
2016-04-10,0.0,0.0,7.272756526808307e-07,2.726587336888603e-07,3.4482461204085805e-07,8.952575238393084e-07,5.8855327908421e-06
2016-04-11,0.0,0.0,3.427517942866416e-07,2.703727812535675e-07,2.0574892967956586e-07,1.1050419673013266e-06,5.673765198291077e-06
2016-04-12,0.0,0.0,1.6967067847535927e-07,0.0,1.3600433307784428e-07,9.257800739564183e-07,4.671430175000189e-06
2016-04-13,0.0,0.0,3.35964854033276e-07,1.7725450866661106e-07,3.708548623522136e-07,1.24378415573455e-06,5.502441290454837e-06
2016-04-14,0.0,0.0,3.0384232250354945e-07,1.649177082308559e-07,2.0058266974671125e-07,1.1222937478991146e-06,4.115585242273229e-06
2016-04-15,0.0,0.0,3.008190408806002e-07,4.0893266641623875e-07,2.24844966604514e-07,1.0076246335472944e-06,4.680445089858441e-06
2016-04-16,0.0,0.0,1.489129207062112e-07,2.433671735176546e-07,2.229778413951525e-07,7.18861573490863e-07,5.152385578815965e-06
2016-04-17,0.0,0.0,4.422936371648624e-07,2.413990841057244e-07,3.47494736530458e-07,1.2227369783743249e-06,4.445355652399811e-06
2016-04-18,0.0,0.0,2.919284946289246e-07,2.2858867765023358e-07,2.5064034331660943e-07,8.576397402446691e-07,4.371566146103078e-06
2016-04-19,0.0,0.0,2.890237575740117e-07,2.159103399630009e-07,4.350190357222396e-07,6.528748714122013e-07,5.0539022705395075e-06
