Hospitalization date,<3m,3-11m,1-4y,5-17y,18-39y,40-64y,>=65y
2020-01-21,0.0,2.5199199561385544e-06,7.655154902758905e-07,6.953928847936998e-08,7.408781865639367e-08,9.0326076573905e-08,2.1659084218854352e-07
2020-01-22,0.0,5.090491145472952e-07,9.232040646458358e-07,4.682544663166788e-08,9.977655148372262e-08,1.352544538065637e-07,2.0563753697117911e-07
2020-01-23,0.0,1.0283302864050867e-06,3.0929395404546903e-07,3.9413375161755785e-08,1.0077932249721614e-07,1.4195810386474058e-07,2.1281813848740448e-07
2020-01-24,0.0,3.115995532803505e-06,6.217682990576195e-07,2.3885691700489458e-08,1.27240214408678e-07,1.0716913523113243e-07,2.1702859998763028e-07
2020-01-25,0.0,1.5736559042708506e-06,1.562527168430872e-07,1.60838312620002e-08,1.0236919128796338e-07,1.0011062999338883e-07,2.624564003538835e-07
2020-01-26,0.0,1.0596476060278402e-06,7.853949216183244e-07,3.249095290707374e-08,1.0295644805342107e-07,9.997627365891766e-08,2.3475636571084568e-07
2020-01-27,0.0,1.605445862278138e-06,7.896047991678724e-07,2.461311930938525e-08,9.492450050369132e-08,1.0673825400306594e-07,2.8422821008499294e-07
2020-01-28,0.0,1.0810539076257461e-06,6.351149102842748e-07,4.143414211817855e-08,1.0416190853189205e-07,1.2381212071371532e-07,2.637544797658616e-07
2020-01-29,0.0,5.459593400121888e-07,1.4368713598227245e-06,1.6740224867782166e-08,8.731686065996479e-08,1.0994001895090121e-07,2.691935775364042e-07
2020-01-30,0.0,2.205785290401894e-06,9.632519065594733e-07,1.690846692472992e-08,1.1419312142617143e-07,8.58092293618149e-08,2.220241644530433e-07
2020-01-31,0.0,5.569884502805583e-07,6.457905994869991e-07,4.2695999606151465e-08,1.1367780352275366e-07,8.916585590918968e-08,2.0454225246477896e-07
2020-02-01,0.0,1.1182706732885388e-06,1.6217387431807324e-06,5.157239042566038e-08,3.468562029139058e-08,6.477121123022578e-08,2.7015141319871664e-07
2020-02-02,0.0,1.694264220600621e-06,2.862574263951805e-07,3.4727134377578807e-08,6.043561622475448e-08,1.2945821752978892e-07,2.5663375540810127e-07
2020-02-03,0.0,0.0,5.771230675842003e-07,7.892133273096262e-08,1.375484355464254e-07,1.0514827606794412e-07,2.8667088693603927e-07
2020-02-04,0.0,1.7284906282161405e-06,8.726834927486034e-07,2.657150177047134e-08,1.455328293476723e-07,1.2833754208126005e-07,2.899084339825909e-07
2020-02-05,0.0,5.819540826110437e-07,1.1694767072870898e-06,3.578473307058912e-08,1.1935823474357185e-07,9.416582946371707e-08,2.2082179250073385e-07
2020-02-06,0.0,7.025933887907216e-07,5.87746186444002e-07,4.5180469521263625e-08,1.0189529148423575e-07,1.0717322388274004e-07,2.812252074877492e-07
2020-02-07,0.0,7.096545697403e-07,1.1816255887057874e-06,4.563454078889349e-08,6.766247615393328e-08,1.3679422278052758e-07,2.390087092798695e-07
2020-02-08,0.0,2.867146866952934e-06,7.424231050419579e-07,2.7655905329178688e-08,6.74015242890437e-08,2.180364227978573e-07,2.992217282045315e-07
2020-02-09,0.0,1.4329908753776087e-06,1.343528028129583e-06,2.793385179860087e-08,7.554072671184506e-08,1.522585001232299e-07,3.0254586832643206e-07
2020-02-10,0.0,7.162758087802254e-07,1.0506446386380514e-06,5.6429183352962385e-08,7.526229273413794e-08,1.778160903320919e-07,2.681249737461828e-07
2020-02-11,0.0,2.8645112321976928e-06,3.018365995756342e-07,5.650431034323573e-08,9.998851339789738e-08,2.2048769280168355e-07,2.6022456116999195e-07
2020-02-12,0.0,2.864205682784804e-06,6.070384011894851e-07,8.487763171744569e-08,1.7436527864864734e-07,2.6212720080568566e-07,4.2634189261055503e-07
2020-02-13,0.0,2.1481399172452805e-06,1.0683125382539538e-06,5.6671523835960774e-08,7.447204093891885e-08,2.0196095037026449e-07,3.407563533169008e-07
2020-02-14,0.0,3.5805673136396733e-06,3.06975630448685e-07,3.7405088501403315e-08,1.6494122795619074e-08,2.024905364258848e-07,4.120317260657951e-07
2020-02-15,0.0,2.148755694951436e-06,4.631247073940771e-07,1.8516450826093637e-08,8.220276293196001e-08,2.7366310968785225e-07,3.478176835918018e-07
2020-02-16,0.0,2.8658478387722643e-06,7.763871366196746e-07,1.0082714984099256e-07,9.7049653060894e-08,2.655789276368703e-07,3.2690256012541304e-07
2020-02-17,0.0,2.1502310035860304e-06,1.093368360387157e-06,2.7224700801130135e-08,1.8064899050066663e-07,3.55132194597285e-07,4.042357699747311e-07
2020-02-18,0.0,0.0,1.5712915246485025e-06,2.695381050202973e-08,1.810809760806929e-07,2.8495573268865113e-07,4.2176452375089024e-07
