country,pathogen,pathogen_label,pathogen_column,month_start,count,spec_processed_nb
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-02-01,0.0,1.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-03-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-04-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-05-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-06-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-07-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-08-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-09-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-10-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-11-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2015-12-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-01-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-02-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-03-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-04-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-05-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-06-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-07-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-08-01,0.0,0.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-09-01,0.0,1.0
Saudi Arabia,Metapneumovirus,Metapneumovirus,METAPNEUMO,2016-10-01,0.0,0.0
