1.100769783327746193e-01,3.302309349983238440e-01,1.796162086668901647e+00,1.984785379760909407e+00,3.904054620239090667e+00,2.702569999999999695e+00,8.063400000000000567e-01
1.100769783327746193e-01,3.302309349983238440e-01,1.796162086668901647e+00,1.984785379760909407e+00,3.904054620239090667e+00,2.702569999999999695e+00,8.063400000000000567e-01
1.100769783327746193e-01,3.302309349983238440e-01,1.796162086668901647e+00,1.984785379760909407e+00,3.904054620239090667e+00,2.702569999999999695e+00,8.063400000000000567e-01
3.703944688522198964e-02,1.111183406556659758e-01,6.043847788526530707e-01,9.987740481879590959e+00,4.449277340441176065e+00,3.197639132793899108e+00,7.466587057436409047e-01
3.396083190600139579e-02,1.018824957180041874e-01,5.541500105216207173e-01,2.718855566377442301e+00,7.096182064462573713e+00,4.007241920860598938e+00,7.696427799142239179e-01
2.292102064319279792e-02,6.876306192957838681e-02,3.740097965134651092e-01,1.653593978592592606e+00,4.595652025297983556e+00,5.241966926492111156e+00,1.058732171621243667e+00
1.517265661608356402e-02,4.551796984825069031e-02,2.475772044311387310e-01,1.030771910185145801e+00,2.226465339983559222e+00,3.179049636733593420e+00,1.800098297173866158e+00
